feature,accuracy,precision,recall,f1,var_label,survey,year
cs19l128,0.7852125314054248,0.0,0.0,0.0,"listening to the radio, average time expenditure on days that apply: hours",Social Integration and Leisure,2019
cs08a129,0.7852125314054248,0.0,0.0,0.0,"listening to the radio, average time expenditure on days that apply: minutes",Social Integration and Leisure,2008
cs09b129,0.7811516176998411,0.0,0.0,0.0,"listening to the radio, average time expenditure on days that apply: minutes",Social Integration and Leisure,2009
cs10c129,0.7841973029790289,0.0,0.0,0.0,"listening to the radio, average time expenditure on days that apply: minutes",Social Integration and Leisure,2010
cs11d129,0.7852125314054248,0.0,0.0,0.0,"listening to the radio, average time expenditure on days that apply: minutes",Social Integration and Leisure,2011
cs12e129,0.7831872019689279,0.0,0.0,0.0,"listening to the radio, average time expenditure on days that apply: minutes",Social Integration and Leisure,2012
cs13f129,0.7831872019689279,0.0,0.0,0.0,"listening to the radio, average time expenditure on days that apply: minutes",Social Integration and Leisure,2013
cs14g129,0.781156745116136,0.0,0.0,0.0,"listening to the radio, average time expenditure on days that apply: minutes",Social Integration and Leisure,2014
cs15h129,0.7841973029790289,0.0,0.0,0.0,"listening to the radio, average time expenditure on days that apply: minutes",Social Integration and Leisure,2015
cs16i129,0.7831872019689279,0.0,0.0,0.0,"listening to the radio, average time expenditure on days that apply: minutes",Social Integration and Leisure,2016
cs17j129,0.7882530892683178,0.6,0.014174972314507197,0.02769556025369979,"listening to the radio, average time expenditure on days that apply: minutes",Social Integration and Leisure,2017
cs18k129,0.7821822283751219,0.0,0.0,0.0,"listening to the radio, average time expenditure on days that apply: minutes",Social Integration and Leisure,2018
cs19l129,0.7811567451161359,0.05,0.0047619047619047615,0.008695652173913044,"listening to the radio, average time expenditure on days that apply: minutes",Social Integration and Leisure,2019
cs08a130,0.7852125314054248,0.0,0.0,0.0,"Have you read one or more books from beginning to end over the past month (30 days), either for study or for pleasure?",Social Integration and Leisure,2008
cs09b130,0.7852125314054248,0.0,0.0,0.0,"Have you read one or more books from beginning to end over the past month (30 days), either for study or for pleasure?",Social Integration and Leisure,2009
cs10c130,0.7852125314054248,0.0,0.0,0.0,"Have you read one or more books from beginning to end over the past month (30 days), either for study or for pleasure?",Social Integration and Leisure,2010
cs11d130,0.7852125314054248,0.0,0.0,0.0,"Have you read one or more books from beginning to end over the past month (30 days), either for study or for pleasure?",Social Integration and Leisure,2011
cs12e130,0.7852125314054248,0.0,0.0,0.0,"Have you read one or more books from beginning to end over the past month (30 days), either for study or for pleasure?",Social Integration and Leisure,2012
cs13f130,0.7852125314054248,0.0,0.0,0.0,"Have you read one or more books from beginning to end over the past month (30 days), either for study or for pleasure?",Social Integration and Leisure,2013
cs14g130,0.7852125314054248,0.0,0.0,0.0,"Did you read one or more books from beginning to end over the past month (30 days), either for study or for pleasure?",Social Integration and Leisure,2014
cs15h130,0.7852125314054248,0.0,0.0,0.0,"Did you read one or more books from beginning to end over the past month (30 days), either for study or for pleasure?",Social Integration and Leisure,2015
cs16i130,0.7852125314054248,0.0,0.0,0.0,"Did you read one or more books from beginning to end over the past month (30 days), either for study or for pleasure?",Social Integration and Leisure,2016
cs17j130,0.7852125314054248,0.0,0.0,0.0,"Did you read one or more books from beginning to end over the past month (30 days), either for study or for pleasure?",Social Integration and Leisure,2017
cs18k130,0.7852125314054248,0.0,0.0,0.0,"Did you read one or more books from beginning to end over the past month (30 days), either for study or for pleasure?",Social Integration and Leisure,2018
cs19l130,0.7852125314054248,0.0,0.0,0.0,"Did you read one or more books from beginning to end over the past month (30 days), either for study or for pleasure?",Social Integration and Leisure,2019
cs08a131,0.7841973029790289,0.0,0.0,0.0,"How many books did you read from beginning to end over the past month (30 days), for study or for pleasure?",Social Integration and Leisure,2008
cs09b131,0.7831820745526329,0.0,0.0,0.0,"How many books did you read from beginning to end over the past month (30 days), for study or for pleasure?",Social Integration and Leisure,2009
cs10c131,0.7842024303953238,0.0,0.0,0.0,"How many books did you read from beginning to end over the past month (30 days), for study or for pleasure?",Social Integration and Leisure,2010
cs11d131,0.7872429882582168,0.5,0.014285714285714285,0.02769556025369979,"How many books did you read from beginning to end over the past month (30 days), for study or for pleasure?",Social Integration and Leisure,2011
cs12e131,0.7841973029790289,0.0,0.0,0.0,"How many books did you read from beginning to end over the past month (30 days), for study or for pleasure?",Social Integration and Leisure,2012
cs13f131,0.7852125314054248,0.0,0.0,0.0,"How many books did you read from beginning to end over the past month (30 days), for study or for pleasure?",Social Integration and Leisure,2013
cs14g131,0.7841973029790289,0.1,0.004651162790697674,0.008888888888888889,"How many books did you read from beginning to end over the past month (30 days), for study or for pleasure?",Social Integration and Leisure,2014
cs15h131,0.7842024303953238,0.2,0.009413067552602437,0.017979797979797978,"How many books did you read from beginning to end over the past month (30 days), for study or for pleasure?",Social Integration and Leisure,2015
cs16i131,0.7821771009588269,0.0,0.0,0.0,"How many books did you read from beginning to end over the past month (30 days), for study or for pleasure?",Social Integration and Leisure,2016
cs17j131,0.7821719735425319,0.0,0.0,0.0,"How many books did you read from beginning to end over the past month (30 days), for study or for pleasure?",Social Integration and Leisure,2017
cs18k131,0.7821719735425319,0.0,0.0,0.0,"How many books did you read from beginning to end over the past month (30 days), for study or for pleasure?",Social Integration and Leisure,2018
cs19l131,0.7862277598318208,0.2,0.0047619047619047615,0.009302325581395349,"How many books did you read from beginning to end over the past month (30 days), for study or for pleasure?",Social Integration and Leisure,2019
cs20m131,0.780146644106035,0.05,0.004651162790697674,0.00851063829787234,"How many books did you finish reading over the past month (30 days), for study or for pleasure? If you did not read any books, enter a zero (0)",Social Integration and Leisure,2020
cs08a132,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: playing a musical instrument",Social Integration and Leisure,2008
cs09b132,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: playing a musical instrument",Social Integration and Leisure,2009
cs10c132,0.782166846126237,0.06666666666666667,0.014285714285714285,0.023529411764705882,"last 12 months, spent time on a regular basis on: playing a musical instrument",Social Integration and Leisure,2010
cs11d132,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: playing a musical instrument",Social Integration and Leisure,2011
cs12e132,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: playing a musical instrument",Social Integration and Leisure,2012
cs13f132,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: playing a musical instrument",Social Integration and Leisure,2013
cs14g132,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: playing a musical instrument",Social Integration and Leisure,2014
cs15h132,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: playing a musical instrument",Social Integration and Leisure,2015
cs16i132,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: playing a musical instrument",Social Integration and Leisure,2016
cs17j132,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: playing a musical instrument",Social Integration and Leisure,2017
cs18k132,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: playing a musical instrument",Social Integration and Leisure,2018
cs19l132,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: playing a musical instrument",Social Integration and Leisure,2019
cs08a133,0.782166846126237,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: singing/choir/singing group",Social Integration and Leisure,2008
cs09b133,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: singing/choir/singing group",Social Integration and Leisure,2009
cs10c133,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: singing/choir/singing group",Social Integration and Leisure,2010
cs11d133,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: singing/choir/singing group",Social Integration and Leisure,2011
cs12e133,0.782166846126237,0.04,0.0047619047619047615,0.00851063829787234,"last 12 months, spent time on a regular basis on: singing/choir/singing group",Social Integration and Leisure,2012
cs13f133,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: singing/choir/singing group",Social Integration and Leisure,2013
cs14g133,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: singing/choir/singing group",Social Integration and Leisure,2014
cs15h133,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: singing/choir/singing group",Social Integration and Leisure,2015
cs16i133,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: singing/choir/singing group",Social Integration and Leisure,2016
cs17j133,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: singing/choir/singing group",Social Integration and Leisure,2017
cs18k133,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: singing/choir/singing group",Social Integration and Leisure,2018
cs19l133,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: singing/choir/singing group",Social Integration and Leisure,2019
cs08a134,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: small jobs in and around the house",Social Integration and Leisure,2008
cs09b134,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: small jobs in and around the house",Social Integration and Leisure,2009
cs10c134,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: small jobs in and around the house",Social Integration and Leisure,2010
cs11d134,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: small jobs in and around the house",Social Integration and Leisure,2011
cs12e134,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: small jobs in and around the house",Social Integration and Leisure,2012
cs13f134,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: small jobs in and around the house",Social Integration and Leisure,2013
cs14g134,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: small jobs in and around the house",Social Integration and Leisure,2014
cs15h134,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: small jobs in and around the house",Social Integration and Leisure,2015
cs16i134,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: small jobs in and around the house",Social Integration and Leisure,2016
cs17j134,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: small jobs in and around the house",Social Integration and Leisure,2017
cs18k134,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: small jobs in and around the house",Social Integration and Leisure,2018
cs19l134,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: small jobs in and around the house",Social Integration and Leisure,2019
cs08a135,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: model building",Social Integration and Leisure,2008
cs09b135,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: model building",Social Integration and Leisure,2009
cs10c135,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: model building",Social Integration and Leisure,2010
cs11d135,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: model building",Social Integration and Leisure,2011
cs12e135,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: model building",Social Integration and Leisure,2012
cs13f135,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: model building",Social Integration and Leisure,2013
cs14g135,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: model building",Social Integration and Leisure,2014
cs15h135,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: model building",Social Integration and Leisure,2015
cs16i135,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: model building",Social Integration and Leisure,2016
cs17j135,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: model building",Social Integration and Leisure,2017
cs18k135,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: model building",Social Integration and Leisure,2018
cs19l135,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: model building",Social Integration and Leisure,2019
cs08a136,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handicrafts, painting, drawing, clay modeling, ceramics, etc.",Social Integration and Leisure,2008
cs09b136,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handicrafts, painting, drawing, clay modeling, ceramics, etc.",Social Integration and Leisure,2009
cs10c136,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handicrafts, painting, drawing, clay modeling, ceramics, etc.",Social Integration and Leisure,2010
cs11d136,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handicrafts, painting, drawing, clay modeling, ceramics, etc.",Social Integration and Leisure,2011
cs12e136,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handicrafts, painting, drawing, clay modeling, ceramics, etc.",Social Integration and Leisure,2012
cs13f136,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handicrafts, painting, drawing, clay modeling, ceramics, etc.",Social Integration and Leisure,2013
cs14g136,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handicrafts, painting, drawing, clay modeling, ceramics, etc.",Social Integration and Leisure,2014
cs15h136,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handicrafts, painting, drawing, clay modeling, ceramics, etc.",Social Integration and Leisure,2015
cs16i136,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handicrafts, painting, drawing, clay modeling, ceramics, etc.",Social Integration and Leisure,2016
cs17j136,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handicrafts, painting, drawing, clay modeling, ceramics, etc.",Social Integration and Leisure,2017
cs18k136,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handicrafts, painting, drawing, clay modeling, ceramics, etc.",Social Integration and Leisure,2018
cs19l136,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handicrafts, painting, drawing, clay modeling, ceramics, etc.",Social Integration and Leisure,2019
cs08a137,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: photography",Social Integration and Leisure,2008
cs09b137,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: photography",Social Integration and Leisure,2009
cs10c137,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: photography",Social Integration and Leisure,2010
cs11d137,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: photography",Social Integration and Leisure,2011
cs12e137,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: photography",Social Integration and Leisure,2012
cs13f137,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: photography",Social Integration and Leisure,2013
cs14g137,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: photography",Social Integration and Leisure,2014
cs15h137,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: photography",Social Integration and Leisure,2015
cs16i137,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: photography",Social Integration and Leisure,2016
cs17j137,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: photography",Social Integration and Leisure,2017
cs18k137,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: photography",Social Integration and Leisure,2018
cs19l137,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: photography",Social Integration and Leisure,2019
cs08a138,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: caring for plants/animals",Social Integration and Leisure,2008
cs09b138,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: caring for plants/animals",Social Integration and Leisure,2009
cs10c138,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: caring for plants/animals",Social Integration and Leisure,2010
cs11d138,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: caring for plants/animals",Social Integration and Leisure,2011
cs12e138,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: caring for plants/animals",Social Integration and Leisure,2012
cs13f138,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: caring for plants/animals",Social Integration and Leisure,2013
cs14g138,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: caring for plants/animals",Social Integration and Leisure,2014
cs15h138,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: caring for plants/animals",Social Integration and Leisure,2015
cs16i138,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: caring for plants (including garden) or animals",Social Integration and Leisure,2016
cs17j138,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: caring for plants (including garden) or animals",Social Integration and Leisure,2017
cs18k138,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: caring for plants (including garden) or animals",Social Integration and Leisure,2018
cs19l138,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: caring for plants (including garden) or animals",Social Integration and Leisure,2019
cs08a139,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handwork",Social Integration and Leisure,2008
cs09b139,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handwork",Social Integration and Leisure,2009
cs10c139,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handwork",Social Integration and Leisure,2010
cs11d139,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handwork",Social Integration and Leisure,2011
cs12e139,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handwork",Social Integration and Leisure,2012
cs13f139,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handwork",Social Integration and Leisure,2013
cs14g139,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handwork",Social Integration and Leisure,2014
cs15h139,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handwork",Social Integration and Leisure,2015
cs16i139,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handwork",Social Integration and Leisure,2016
cs17j139,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handwork",Social Integration and Leisure,2017
cs18k139,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handwork",Social Integration and Leisure,2018
cs19l139,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: handwork",Social Integration and Leisure,2019
cs08a140,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: watching DVD/video",Social Integration and Leisure,2008
cs09b140,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: watching DVD/video",Social Integration and Leisure,2009
cs10c140,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: watching DVD/video",Social Integration and Leisure,2010
cs11d140,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: watching DVD/video",Social Integration and Leisure,2011
cs12e140,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: watching DVD/video",Social Integration and Leisure,2012
cs13f140,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: watching DVD/video",Social Integration and Leisure,2013
cs14g140,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: watching DVD/video",Social Integration and Leisure,2014
cs15h140,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: watching DVD/video",Social Integration and Leisure,2015
cs08a141,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: reading",Social Integration and Leisure,2008
cs09b141,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: reading",Social Integration and Leisure,2009
cs10c141,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: reading",Social Integration and Leisure,2010
cs11d141,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: reading",Social Integration and Leisure,2011
cs12e141,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: reading",Social Integration and Leisure,2012
cs13f141,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: reading",Social Integration and Leisure,2013
cs14g141,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: reading",Social Integration and Leisure,2014
cs15h141,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: reading",Social Integration and Leisure,2015
cs16i141,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: reading",Social Integration and Leisure,2016
cs17j141,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: reading",Social Integration and Leisure,2017
cs18k141,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: reading",Social Integration and Leisure,2018
cs19l141,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: reading",Social Integration and Leisure,2019
cs08a142,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting stamps",Social Integration and Leisure,2008
cs09b142,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting stamps",Social Integration and Leisure,2009
cs10c142,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting stamps",Social Integration and Leisure,2010
cs11d142,0.7831820745526329,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting stamps",Social Integration and Leisure,2011
cs12e142,0.7841973029790289,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting stamps",Social Integration and Leisure,2012
cs13f142,0.7841973029790289,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting stamps",Social Integration and Leisure,2013
cs15h142,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting stamps",Social Integration and Leisure,2015
cs16i142,0.7841973029790289,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting stamps",Social Integration and Leisure,2016
cs17j142,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting stamps",Social Integration and Leisure,2017
cs18k142,0.7831820745526329,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting stamps",Social Integration and Leisure,2018
cs19l142,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting stamps",Social Integration and Leisure,2019
cs08a143,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting other things",Social Integration and Leisure,2008
cs09b143,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting other things",Social Integration and Leisure,2009
cs10c143,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting other things",Social Integration and Leisure,2010
cs11d143,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting other things",Social Integration and Leisure,2011
cs12e143,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting other things",Social Integration and Leisure,2012
cs13f143,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting other things",Social Integration and Leisure,2013
cs14g143,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting other things",Social Integration and Leisure,2014
cs15h143,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: collecting other things",Social Integration and Leisure,2015
cs16i143,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: other collection",Social Integration and Leisure,2016
cs17j143,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: other collection",Social Integration and Leisure,2017
cs18k143,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: other collection",Social Integration and Leisure,2018
cs19l143,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: other collection",Social Integration and Leisure,2019
cs08a144,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: following a course",Social Integration and Leisure,2008
cs09b144,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: following a course",Social Integration and Leisure,2009
cs10c144,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: following a course",Social Integration and Leisure,2010
cs11d144,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: following a course",Social Integration and Leisure,2011
cs12e144,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: following a course",Social Integration and Leisure,2012
cs13f144,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: following a course",Social Integration and Leisure,2013
cs14g144,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: following a course",Social Integration and Leisure,2014
cs15h144,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: following a course",Social Integration and Leisure,2015
cs16i144,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: following a course",Social Integration and Leisure,2016
cs17j144,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: following a course",Social Integration and Leisure,2017
cs18k144,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: following a course",Social Integration and Leisure,2018
cs19l144,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: following a course",Social Integration and Leisure,2019
cs08a145,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: drama, musical, ballet",Social Integration and Leisure,2008
cs09b145,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: drama, musical, ballet",Social Integration and Leisure,2009
cs10c145,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: drama, musical, ballet",Social Integration and Leisure,2010
cs11d145,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: drama, musical, ballet",Social Integration and Leisure,2011
cs12e145,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: drama, musical, ballet",Social Integration and Leisure,2012
cs13f145,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: drama, musical, ballet",Social Integration and Leisure,2013
cs14g145,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: drama, musical, ballet",Social Integration and Leisure,2014
cs15h145,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: drama, musical, ballet",Social Integration and Leisure,2015
cs16i145,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: drama, musical, ballet, dance",Social Integration and Leisure,2016
cs17j145,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: drama, musical, ballet, dance",Social Integration and Leisure,2017
cs18k145,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: drama, musical, ballet, dance",Social Integration and Leisure,2018
cs19l145,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: drama, musical, ballet, dance",Social Integration and Leisure,2019
cs08a146,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: equestrian sport",Social Integration and Leisure,2008
cs09b146,0.7852125314054248,0.0,0.0,0.0,"last 12 months, spent time on a regular basis on: equestrian sport",Social Integration and Leisure,2009
